Energy[keV], HPGe, LaBr3, Si(Li)
2612, 0.06519521996788093, 0.007577964513658273, 0.02823252815142591
2613, 0.06517273270238635, 0.0075749202686483524, 0.028231549257939158
2614, 0.0651502567295118, 0.007571878011048383, 0.028230570950505393
2615, 0.06512779203255745, 0.007568837738124307, 0.028229593228543612
2616, 0.06510533860668438, 0.0075657994487417606, 0.0282286160914736
2617, 0.06508289644883147, 0.007562763140198854, 0.028227639538715966
2618, 0.06506046555232756, 0.007559728812010861, 0.028226663569692095
2619, 0.06503804590388099, 0.007556696461397229, 0.028225688183824187
2620, 0.06501563750014783, 0.007553666086693718, 0.028224713380535234
2621, 0.06499324033476939, 0.0075506376854822645, 0.02822373915924902
2622, 0.06497085440168651, 0.007547611257173553, 0.028222765519390135
2623, 0.06494847968556967, 0.007544586799311728, 0.028221792460383942
2624, 0.06492611618893886, 0.007541564309978781, 0.02822081998165661
2625, 0.06490376390078814, 0.007538543787299833, 0.028219848082635095
2626, 0.06488142281295455, 0.007535525229840546, 0.028218876762747147
2627, 0.06485909291816647, 0.007532508635496424, 0.028217906021421282
2628, 0.06483677421074983, 0.007529494002658316, 0.028216935858086833
2629, 0.06481446668397266, 0.0075264813291572525, 0.028215966272173897
2630, 0.0647921703255094, 0.0075234706134972296, 0.028214997263113342
2631, 0.06476988513936427, 0.007520461853868928, 0.028214028830336857
2632, 0.0647476111018542, 0.007517455047958902, 0.028213060973276877
2633, 0.06472534822540975, 0.007514450194836873, 0.028212093691366628
2634, 0.06470309648771994, 0.007511447292397939, 0.028211126984040113
2635, 0.06468085588867756, 0.007508446338771673, 0.02821016085073211
2636, 0.06465862641752695, 0.007505447331475215, 0.02820919529087817
2637, 0.06463640806946004, 0.007502450270048338, 0.028208230303914627
2638, 0.06461420083861295, 0.00749945515203884, 0.028207265889278577
2639, 0.06459200471659919, 0.0074964619750655485, 0.028206302046407884
2640, 0.06456981969362972, 0.007493470738317541, 0.028205338774741198
2641, 0.06454764576644074, 0.007490481439948621, 0.028204376073717913
2642, 0.06452548292578239, 0.007487494077501593, 0.02820341394277821
2643, 0.06450333116358618, 0.007484508649624873, 0.02820245238136303
2644, 0.06448119047700962, 0.007481525154341974, 0.028201491388914073
2645, 0.06445906085588135, 0.007478543590317864, 0.0282005309648738
2646, 0.06443694229560687, 0.007475563955674664, 0.02819957110868545
2647, 0.06441483478479758, 0.0074725862477072885, 0.028198611819792992
2648, 0.06439273832109489, 0.0074696104661188395, 0.028197653097641193
2649, 0.06437065289101543, 0.007466636608696813, 0.02819669494167554
2650, 0.06434857849765219, 0.007463664673122573, 0.0281957373513423
2651, 0.06432651512408083, 0.007460694657527968, 0.028194780326088485
2652, 0.06430446277181825, 0.007457726561226974, 0.02819382386536186
2653, 0.06428242142629706, 0.007454760381960642, 0.02819286796861095
2654, 0.06426039108465412, 0.007451796116740616, 0.028191912635285008
2655, 0.06423837173765742, 0.007448833766172832, 0.028190957864834068
2656, 0.06421636338204037, 0.007445873326486522, 0.0281900036567089
2657, 0.06419436600513637, 0.007442914797192212, 0.02818905001036101
2658, 0.06417237960695675, 0.007439958176365648, 0.02818809692524266
2659, 0.06415040417572275, 0.007437003461245875, 0.02818714440080685
2660, 0.06412843970590792, 0.007434050651712169, 0.028186192436507333
2661, 0.06410648619047293, 0.007431099744804376, 0.02818524103179859
2662, 0.06408454362238362, 0.007428150738849626, 0.02818429018613586
2663, 0.06406261199216381, 0.00742520363316264, 0.028183339898975108
2664, 0.0640406912990825, 0.007422258424493008, 0.02818239016977303
2665, 0.06401878152883883, 0.007419315112334065, 0.02818144099798708
2666, 0.06399688268117436, 0.007416373694452169, 0.02818049238307543
2667, 0.0639749947470988, 0.007413434169263474, 0.02817954432449699
2668, 0.06395311771733886, 0.007410496535333898, 0.028178596821711404
2669, 0.06393125158571111, 0.007407560790044876, 0.028177649874179048
2670, 0.06390939634783802, 0.007404626932693562, 0.02817670348136103
2671, 0.06388755199620583, 0.00740169496147319, 0.02817575764271918
2672, 0.0638657185182532, 0.0073987648734483435, 0.02817481235771606
2673, 0.06384389591478659, 0.00739583666837783, 0.028173867625814957
2674, 0.06382208417673907, 0.007392910344110262, 0.02817292344647989
2675, 0.06380028329447145, 0.007389985898523529, 0.028171979819175595
2676, 0.06377849326809822, 0.007387063330707196, 0.028171036743367527
2677, 0.0637567140799855, 0.0073841426383409355, 0.028170094218521867
2678, 0.0637349457321117, 0.007381223819711265, 0.02816915224410552
2679, 0.06371318821422141, 0.0073783068735224595, 0.0281682108195861
2680, 0.06369144151966015, 0.007375391797460238, 0.028167269944431948
2681, 0.06366970564397864, 0.007372478590406505, 0.028166329618112124
2682, 0.06364798057665105, 0.007369567251083067, 0.028165389840096384
2683, 0.0636262663096498, 0.0073666577764037655, 0.028164450609855216
2684, 0.06360456284149067, 0.007363750166166152, 0.028163511926859817
2685, 0.06358287016293807, 0.007360844417663299, 0.028162573790582093
2686, 0.06356118826857995, 0.007357940529824408, 0.028161636200494663
2687, 0.06353951714670827, 0.007355038500495694, 0.028160699156070845
2688, 0.0635178567986824, 0.007352138328756135, 0.02815976265678468
2689, 0.06349620721193779, 0.007349240011960674, 0.028158826702110906
2690, 0.06347456837709778, 0.007346343548990804, 0.02815789129152496
2691, 0.0634529402976635, 0.007343448938715437, 0.028156956424503013
2692, 0.06343132295797366, 0.007340556178361931, 0.028156022100521892
2693, 0.06340971635236096, 0.007337665266936198, 0.028155088319059166
2694, 0.06338812047446968, 0.007334776202644214, 0.028154155079593093
2695, 0.06336653532175203, 0.0073318889833603835, 0.02815322238160261
2696, 0.06334496088209576, 0.007329003608534575, 0.02815229022456738
2697, 0.06332339715376738, 0.007326120075750885, 0.02815135860796775
2698, 0.06330184412570458, 0.007323238383488728, 0.02815042753128477
2699, 0.06328030179358951, 0.007320358530348775, 0.028149496994000166
2700, 0.06325877015258803, 0.0073174805136817424, 0.02814856699559638
2701, 0.06323724918820588, 0.007314604333023584, 0.028147637535556526
2702, 0.06321573890091274, 0.007311729986367215, 0.02814670861336443
2703, 0.06319423928128762, 0.007308857471840678, 0.028145780228504592
2704, 0.06317275032669775, 0.007305986788411226, 0.02814485238046221
2705, 0.06315127202445833, 0.0073031179335057836, 0.028143925068723163
2706, 0.06312980436970614, 0.007300250905842419, 0.02814299829277401
2707, 0.06310834735683403, 0.007297385704551734, 0.028142072052102007
2708, 0.06308690098385297, 0.007294522327132685, 0.028141146346195092
2709, 0.06306546523948034, 0.00729166077229416, 0.02814022117454188
2710, 0.06304404011244455, 0.0072888010380832, 0.028139296536631674
2711, 0.06302262560329268, 0.0072859431233043654, 0.02813837243195446
2712, 0.06300122169938793, 0.007283087026219972, 0.028137448860000882
2713, 0.06297982840162443, 0.007280232745067614, 0.02813652582026229
2714, 0.06295844569852252, 0.007277380278377911, 0.028135603312230695
2715, 0.06293707357884282, 0.007274529624246166, 0.028134681335398783
2716, 0.06291571205058337, 0.007271680781748514, 0.028133759889259927
2717, 0.06289436108866422, 0.007268833748308841, 0.028132838973308157
2718, 0.06287302070165866, 0.0072659885233762765, 0.028131918587038184
2719, 0.06285169087788821, 0.007263145104470972, 0.028130998729945393
2720, 0.06283037160774317, 0.007260303490727187, 0.02813007940152584
2721, 0.06280906288802057, 0.007257463679537028, 0.028129160601276227
2722, 0.06278776470935016, 0.007254625670314726, 0.028128242328693962
2723, 0.0627664770644252, 0.0072517894608651965, 0.028127324583277092
2724, 0.06274519995313502, 0.0072489550499847686, 0.028126407364524333
2725, 0.06272393336680775, 0.00724612243560079, 0.028125490671935073
2726, 0.062702677294612, 0.007243291616657415, 0.028124574505009357
2727, 0.06268143172732304, 0.007240462591177585, 0.028123658863247903
2728, 0.06266019667008568, 0.007237635357515516, 0.02812274374615207
2729, 0.06263897211003104, 0.00723480991459294, 0.028121829153223893
2730, 0.06261775803806217, 0.007231986260674587, 0.02812091508396606
2731, 0.0625965544498725, 0.007229164393395771, 0.02812000153788192
2732, 0.06257536133956346, 0.007226344312445125, 0.028119088514475473
2733, 0.06255417870089892, 0.007223526015224558, 0.028118176013251377
2734, 0.06253300652400712, 0.007220709500491941, 0.02811726403371495
2735, 0.0625118448072124, 0.007217894766822341, 0.02811635257537215
2736, 0.062490693540993965, 0.007215081812267149, 0.028115441637729596
2737, 0.062469552721294, 0.007212270636165533, 0.028114531220294562
2738, 0.062448422335650115, 0.0072094612354437985, 0.02811362132257496
2739, 0.06242730238728311, 0.007206653609994704, 0.02811271194407936
2740, 0.06240619286362649, 0.007203847757666077, 0.028111803084316978
2741, 0.06238509375564436, 0.007201043676478446, 0.02811089474279767
2742, 0.06236400506553941, 0.0071982413659733525, 0.02810998691903195
2743, 0.0623429267732805, 0.00719544082327077, 0.028109079612530972
2744, 0.0623218588854997, 0.007192642047548317, 0.02810817282280651
2745, 0.06230080139680352, 0.007189845037486998, 0.028107266549371023
2746, 0.062279754289113545, 0.00718704979097149, 0.02810636079173758
2747, 0.0622587175563759, 0.007184256306084861, 0.0281054555494199
2748, 0.062237691207258, 0.007181464583211337, 0.02810455082193233
2749, 0.062216675220534125, 0.0071786746181894704, 0.028103646608789883
2750, 0.062195669597629705, 0.00717588641162766, 0.02810274290950817
2751, 0.0621746743245832, 0.007173099960661738, 0.02810183972360347
2752, 0.06215368940463239, 0.007170315264296183, 0.028100937050592682
2753, 0.062132714824279796, 0.0071675323210928284, 0.028100034889993346
2754, 0.0621117505794194, 0.007164751128819848, 0.028099133241323623
2755, 0.062090796666850134, 0.007161971686511638, 0.02809823210410231
2756, 0.06206985307546781, 0.007159193993007857, 0.02809733147784884
2757, 0.06204891980275694, 0.007156418046315939, 0.028096431362083278
2758, 0.062027996836723734, 0.007153643845044078, 0.028095531756326304
2759, 0.06200708417497362, 0.007150871387203382, 0.028094632660099234
2760, 0.06198618181274336, 0.007148100671873335, 0.028093734072924013
2761, 0.06196528973738203, 0.007145331696990187, 0.02809283599432319
2762, 0.06194440795033617, 0.007142564461479898, 0.028091938423819976
2763, 0.06192353643952969, 0.007139798963347103, 0.028091041360938176
2764, 0.0619026752001051, 0.0071370352017800075, 0.02809014480520222
2765, 0.06188182422934603, 0.007134273174747332, 0.02808924875613717
2766, 0.06186098351620888, 0.0071315128811151205, 0.028088353213268694
2767, 0.06184015305528517, 0.007128754318583241, 0.028087458176123098
2768, 0.061819332839595315, 0.007125997486448569, 0.028086563644227288
2769, 0.06179852287014626, 0.007123242383282579, 0.02808566961710879
2770, 0.061777723128723705, 0.007120489006699614, 0.02808477609429575
2771, 0.06175693362038719, 0.007117737356388349, 0.028083883075316934
2772, 0.06173615433030875, 0.00711498742957806, 0.028082990559701707
2773, 0.061715385257820984, 0.007112239225196179, 0.02808209854698006
2774, 0.061694626392041194, 0.007109492742726987, 0.02808120703668259
2775, 0.06167387772860391, 0.007106747979327806, 0.028080316028340515
2776, 0.06165313926471553, 0.007104004934614667, 0.028079425521485634
2777, 0.061632410989061914, 0.007101263605581134, 0.028078535515650385
2778, 0.061611692895271214, 0.007098523992349273, 0.0280776460103678
2779, 0.061590984981569466, 0.007095786092484467, 0.028076757005171524
2780, 0.061570287238789344, 0.00709304990481939, 0.0280758684995958
2781, 0.06154959966090663, 0.007090315428148952, 0.02807498049317548
2782, 0.06152892224626608, 0.007087582660405265, 0.028074092985446015
2783, 0.06150825497654008, 0.007084851600295992, 0.028073205975943465
2784, 0.06148759785668546, 0.007082122247006565, 0.028072319464204493
2785, 0.0614669508764425, 0.007079394597340487, 0.02807143344976635
2786, 0.0614463140340558, 0.00707666865205714, 0.028070547932166904
2787, 0.06142568731760061, 0.007073944408220919, 0.028069662910944603
2788, 0.06140507071795658, 0.007071221864469088, 0.028068778385638513
2789, 0.06138446423885223, 0.007068501019787302, 0.02806789435578827
2790, 0.06136386786893833, 0.007065781872647803, 0.028067010820934143
2791, 0.06134328160156337, 0.0070630644213573075, 0.028066127780616956
2792, 0.061322705426734424, 0.00706034866431417, 0.028065245234378148
2793, 0.061302139347848915, 0.007057634599956857, 0.02806436318175975
2794, 0.06128158335146368, 0.007054922227764841, 0.02806348162230439
2795, 0.06126103743373286, 0.007052211545434454, 0.02806260055555526
2796, 0.061240501585687564, 0.007049502551934184, 0.02806171998105618
2797, 0.06121997580449166, 0.007046795245105263, 0.028060839898351522
2798, 0.06119946008853339, 0.007044089624610843, 0.02805996030698627
2799, 0.061178954422845135, 0.007041385688026003, 0.02805908120650599
2800, 0.0611584588017088, 0.007038683434311448, 0.02805820259645683
2801, 0.06113797322408083, 0.007035982861673521, 0.02805732447638552
2802, 0.06111749768213357, 0.007033283969305564, 0.028056446845839387
2803, 0.061097032169935235, 0.007030586754956198, 0.028055569704366318
2804, 0.061076576678113975, 0.007027891218345334, 0.028054693051514805
2805, 0.06105613120596927, 0.007025197356598375, 0.028053816886833918
2806, 0.06103569574125117, 0.007022505169360739, 0.02805294120987329
2807, 0.061015270284263644, 0.007019814654438806, 0.028052066020183147
2808, 0.06099485482520992, 0.0070171258113391, 0.028051191317314296
2809, 0.060974449358960736, 0.007014438638024193, 0.028050317100818102
2810, 0.06095405387739613, 0.007011753133020127, 0.02804944337024654
2811, 0.06093366837794498, 0.007009069294650368, 0.02804857012515212
2812, 0.06091329285260644, 0.007006387122119484, 0.028047697365087953
2813, 0.06089292729238956, 0.0070037066133457155, 0.028046825089607725
2814, 0.060872571698276944, 0.007001027767472191, 0.02804595329826567
2815, 0.06085222605752041, 0.0069983505830951255, 0.02804508199061663
2816, 0.06083189036800759, 0.006995675058239421, 0.02804421116621598
2817, 0.06081156461778024, 0.006993001191835296, 0.028043340824619685
2818, 0.06079124881004148, 0.0069903289824196, 0.028042470965384283
2819, 0.06077094293273149, 0.006987658428594137, 0.028041601588066862
2820, 0.060750646981538016, 0.006984989529025544, 0.0280407326922251
2821, 0.060730360950935515, 0.006982322282165755, 0.02803986427741721
2822, 0.06071008483264118, 0.006979656686201624, 0.028038996343202005
2823, 0.060689818621801596, 0.00697699274092102, 0.028038128889138838
2824, 0.06066956231312452, 0.0069743304436755554, 0.028037261914787625
2825, 0.06064931590032802, 0.006971669793734949, 0.028036395419708864
2826, 0.060629079373826174, 0.006969010789164938, 0.028035529403463592
2827, 0.06060885273407444, 0.006966353429300555, 0.028034663865613426
2828, 0.06058863597039259, 0.006963697711868336, 0.028033798805720524
2829, 0.06056842908081448, 0.006961043636205539, 0.028032934223347607
2830, 0.06054823205412126, 0.0069583912006876665, 0.02803207011805797
2831, 0.06052804488538089, 0.006955740403793096, 0.028031206489415445
2832, 0.0605078675721955, 0.006953091244128183, 0.02803034333698443
2833, 0.06048770010908584, 0.0069504437206545835, 0.028029480660329863
2834, 0.06046754248529661, 0.006947797831399514, 0.028028618459017263
2835, 0.06044739469558065, 0.006945153575087203, 0.028027756732612683
2836, 0.06042725673524356, 0.006942510950796599, 0.028026895480682726
2837, 0.06040712859816493, 0.006939869956950821, 0.02802603470279456
2838, 0.060387010281633804, 0.00693723059178529, 0.02802517439851589
2839, 0.060366901775911384, 0.006934592854054475, 0.028024314567414985
2840, 0.060346803073902514, 0.006931956742892206, 0.02802345520906064
2841, 0.06032671417707689, 0.006929322256777392, 0.02802259632302222
2842, 0.060306635069785695, 0.006926689393447075, 0.028021737908869634
2843, 0.06028656574714386, 0.006924058152253065, 0.028020879966173317
2844, 0.06026650620996947, 0.006921428531817126, 0.028020022494504276
2845, 0.06024645645261006, 0.006918800530988852, 0.02801916549343404
2846, 0.060226416461200534, 0.006916174148014917, 0.028018308962534696
2847, 0.06020638623689397, 0.006913549381407946, 0.028017452901378866
2848, 0.06018636576616804, 0.006910926229845441, 0.028016597309539717
2849, 0.060166355050836444, 0.006908304692760081, 0.028015742186590958
2850, 0.06014635408384488, 0.006905684767599911, 0.028014887532106826
2851, 0.060126362853441744, 0.006903066453812552, 0.02801403334566211
2852, 0.06010638135914856, 0.006900449749490064, 0.028013179626832137
2853, 0.060086409597314115, 0.006897834653466883, 0.028012326375192766
2854, 0.06006644755412708, 0.0068952211643652, 0.028011473590320385
2855, 0.06004649522889759, 0.006892609281310004, 0.028010621271791936
2856, 0.06002655261612865, 0.006889999002511919, 0.02800976941918487
2857, 0.06000661970716145, 0.0068873903265969155, 0.02800891803207721
2858, 0.05998669650163764, 0.006884783252630574, 0.028008067110047462
2859, 0.0599667829821793, 0.006882177778114272, 0.02800721665267471
2860, 0.05994687915498106, 0.00687957390305516, 0.02800636665953854
2861, 0.05992698500922054, 0.006876971625045321, 0.02800551713021908
2862, 0.05990710054182291, 0.0068743709435178475, 0.028004668064296984
2863, 0.05988722574012744, 0.006871771857080926, 0.02800381946135343
2864, 0.059867360606732214, 0.006869174363881747, 0.028002971320970137
2865, 0.05984750513160013, 0.006866578462793958, 0.028002123642729342
2866, 0.05982765930405073, 0.006863984152704608, 0.02800127642621381
2867, 0.0598078231302764, 0.006861391432239553, 0.028000429671006823
2868, 0.05978799659514187, 0.006858800299327285, 0.027999583376692196
2869, 0.059768179693421526, 0.006856210753544868, 0.02799873754285427
2870, 0.059748372421957914, 0.006853622793584091, 0.027997892169077897
2871, 0.059728574774986554, 0.006851036417527308, 0.02799704725494846
2872, 0.059708786740773366, 0.00684845162383271, 0.027996202800051863
2873, 0.059689008326487936, 0.006845868412130577, 0.027995358803974524
2874, 0.05966923951551689, 0.006843286780358069, 0.027994515266303383
2875, 0.05964948030764892, 0.006840706727686555, 0.02799367218662591
2876, 0.05962973068791796, 0.006838128252230614, 0.027992829564530065
2877, 0.05960999066251788, 0.006835551353449743, 0.02799198739960435
2878, 0.059590260215409925, 0.006832976028976409, 0.027991145691437774
2879, 0.059570539347585084, 0.006830402278371663, 0.02799030443961986
2880, 0.059550828055804784, 0.006827830099619141, 0.027989463643740643
2881, 0.05953112632448643, 0.006825259492169729, 0.02798862330339068
2882, 0.05951143415354417, 0.006822690454146461, 0.027987783418161036
2883, 0.05949175154245578, 0.006820122984195475, 0.027986943987643276
2884, 0.059472078472738284, 0.006817557081894261, 0.0279861050114295
2885, 0.0594524149505862, 0.006814992744601227, 0.027985266489112297
2886, 0.05943276096542551, 0.006812429971846548, 0.027984428420284778
2887, 0.059413116508097434, 0.006809868762181766, 0.02798359080454056
2888, 0.059393481575609725, 0.006807309114023636, 0.027982753641473748
2889, 0.05937385617199044, 0.006804751027275867, 0.02798191693067899
2890, 0.05935424027685867, 0.006802194498327587, 0.027981080671751413
2891, 0.05933463388496683, 0.006799639527716035, 0.02798024486428666
2892, 0.059315037002507336, 0.006797086114011035, 0.027979409507880873
2893, 0.05929544961473638, 0.0067945342547085594, 0.027978574602130706
2894, 0.05927587171673781, 0.006791983950000875, 0.0279777401466333
2895, 0.0592563033085565, 0.006789435197596878, 0.027976906140986316
2896, 0.05923674437633379, 0.0067868879968006925, 0.027976072584787903
2897, 0.05921719492065952, 0.006784342345818415, 0.02797523947763672
2898, 0.059197654932427964, 0.006781798243672265, 0.02797440681913192
2899, 0.05917812440760107, 0.006779255689002906, 0.027973574608873158
2900, 0.059158603338806626, 0.006776714680242735, 0.02797274284646058
2901, 0.059139091725563225, 0.0067741752171935135, 0.02797191153149484
2902, 0.05911958955609501, 0.006771637296885108, 0.027971080663577074
2903, 0.059100096825088204, 0.006769100919183062, 0.02797025024230893
2904, 0.05908061352809216, 0.0067665660824630745, 0.02796942026729254
2905, 0.05906113966495576, 0.0067640327860376106, 0.027968590738130534
2906, 0.0590416752189855, 0.006761501027177779, 0.027967761654426035
2907, 0.05902222019240175, 0.006758970806194767, 0.027966933015782656
2908, 0.059002774579583646, 0.0067564421209897405, 0.027966104821804498
2909, 0.058983338372553734, 0.006753914970596515, 0.027965277072096173
2910, 0.058963911564843076, 0.00675138935332505, 0.02796444976626276
2911, 0.05894449415384756, 0.006748865268370976, 0.02796362290390983
2912, 0.0589250861283882, 0.006746342713801413, 0.02796279648464346
2913, 0.058905687489726424, 0.006743821689329399, 0.02796197050807019
2914, 0.058886298229585333, 0.006741302192521761, 0.027961144973797068
2915, 0.05886691834290769, 0.006738784223546874, 0.027960319881431626
2916, 0.05884754782517458, 0.006736267780035717, 0.027959495230581864
2917, 0.05882818666170372, 0.006733752860638713, 0.027958671020856286
2918, 0.05880883485697669, 0.006731239464962605, 0.027957847251863874
2919, 0.0587894924025262, 0.006728727591487962, 0.027957023923214083
2920, 0.058770159297161895, 0.006726217238256435, 0.02795620103451687
2921, 0.05875083552633306, 0.006723708404400371, 0.027955378585382655
2922, 0.05873152109099519, 0.0067212010893338775, 0.027954556575422347
2923, 0.05871221598024455, 0.006718695290943558, 0.02795373500424734
2924, 0.05869292019034122, 0.006716191007973607, 0.027952913871469497
2925, 0.05867363372213592, 0.006713688239816613, 0.027952093176701165
2926, 0.05865435656143121, 0.006711186984681212, 0.02795127291955517
2927, 0.05863508870919001, 0.006708687241742024, 0.027950453099644817
2928, 0.058615830154002325, 0.0067061890091007145, 0.02794963371658388
2929, 0.05859658089203731, 0.006703692286019478, 0.027948814769986615
2930, 0.05857734092479318, 0.006701197071797459, 0.027947996259467745
2931, 0.0585581102403416, 0.0066987033638698425, 0.027947178184642478
2932, 0.05853888882985433, 0.006696211162476389, 0.027946360545126493
2933, 0.058519676688769104, 0.0066937204648727135, 0.027945543340535926
2934, 0.05850047382125188, 0.006691231270691199, 0.027944726570487403
2935, 0.05848128021305648, 0.006688743578542055, 0.02794391023459802
2936, 0.05846209585877827, 0.006686257387121975, 0.027943094332485336
2937, 0.05844292075578021, 0.006683772695213987, 0.02794227886376738
2938, 0.0584237548957928, 0.006681289501711591, 0.02794146382806266
2939, 0.05840459827533459, 0.006678807805290545, 0.027940649224990136
2940, 0.05838545089007556, 0.006676327605380805, 0.027939835054169245
2941, 0.058366312732927556, 0.0066738488990452285, 0.02793902131521989
2942, 0.05834718379765727, 0.006671371686602548, 0.027938208007762446
2943, 0.05832806407962758, 0.006668895966490066, 0.027937395131417735
2944, 0.05830895357462822, 0.006666421736843544, 0.027936582685807065
2945, 0.05828985227113498, 0.006663948997546323, 0.027935770670552185
2946, 0.05827076017035456, 0.00666147774631224, 0.027934959085275338
2947, 0.0582516772662834, 0.006659007982783735, 0.027934147929599196
2948, 0.058232603551121614, 0.006656539705016905, 0.027933337203146915
2949, 0.05821353901972331, 0.006654072912074629, 0.027932526905542102
2950, 0.05819448366747518, 0.006651607603080976, 0.02793171703640883
2951, 0.05817543748923736, 0.006649143775890664, 0.02793090759537162
2952, 0.05815640047722867, 0.0066466814303799615, 0.027930098582055467
2953, 0.058137372627375936, 0.006644220565058931, 0.027929289996085814
2954, 0.058118353935925, 0.006641761177822998, 0.027928481837088567
2955, 0.05809934439299366, 0.006639303268852527, 0.02792767410469009
2956, 0.0580803440003304, 0.0066368468358279425, 0.027926866798517185
2957, 0.05806135274457535, 0.006634391878049504, 0.027926059918197122
2958, 0.05804237062959195, 0.006631938394431783, 0.02792525346335764
2959, 0.0580233976369654, 0.006629486383504379, 0.02792444743362691
2960, 0.058004433772252194, 0.006627035843882752, 0.027923641828633564
2961, 0.05798547902549333, 0.006624586775244126, 0.027922836648006686
2962, 0.05796653339296037, 0.006622139175157528, 0.027922031891375806
2963, 0.05794759686850203, 0.006619693043049231, 0.02792122755837092
2964, 0.05792866944818443, 0.0066172483781410385, 0.027920423648622454
2965, 0.0579097511229139, 0.006614805178379798, 0.027919620161761305
2966, 0.05789084188834387, 0.0066123634429776255, 0.027918817097418794
2967, 0.05787194174276177, 0.006609923171062947, 0.027918014455226715
2968, 0.05785305067866598, 0.006607484360707127, 0.02791721223481729
2969, 0.057834168687509284, 0.0066050470117978806, 0.027916410435823207
2970, 0.057815295766536316, 0.006602611121388028, 0.027915609057877572
2971, 0.05779643190941748, 0.006600176690255807, 0.027914808100613968
2972, 0.057777577115923656, 0.006597743716081308, 0.0279140075636664
2973, 0.05775873137237464, 0.006595312198490845, 0.027913207446669325
2974, 0.05773989468222429, 0.006592882135275769, 0.02791240774925764
2975, 0.05772106703243454, 0.006590453525656576, 0.02791160847106669
2976, 0.05770224841638349, 0.006588026368818279, 0.027910809611732257
2977, 0.05768343883679286, 0.006585600662976106, 0.02791001117089057
2978, 0.057664638289454666, 0.0065831764077123565, 0.027909213148178288
2979, 0.05764584675778986, 0.006580753600981307, 0.027908415543232524
2980, 0.057627064243896145, 0.006578332242067785, 0.027907618355690816
2981, 0.05760829074242514, 0.006575912330532115, 0.02790682158519115
2982, 0.057589526246670235, 0.006573493863124672, 0.02790602523137194
2983, 0.05757077075055855, 0.0065710768407236265, 0.027905229293872055
2984, 0.057552024248754566, 0.006568661261349538, 0.027904433772330775
2985, 0.057533286736868236, 0.006566247123813507, 0.027903638666387842
2986, 0.05751455821093035, 0.006563834427094866, 0.027902843975683416
2987, 0.05749583866488186, 0.006561423170233451, 0.027902049699858083
2988, 0.05747712809277279, 0.0065590133517091, 0.0279012558385529
2989, 0.057458426487612436, 0.006556604970038994, 0.027900462391409312
2990, 0.057439733845236866, 0.00655419802470751, 0.02789966935806923
2991, 0.05742105016231983, 0.00655179251426954, 0.027898876738174976
2992, 0.05740237543250806, 0.006549388437769878, 0.027898084531369306
2993, 0.05738370964736562, 0.0065469857939682435, 0.02789729273729542
2994, 0.05736505280743802, 0.0065445845818517, 0.027896501355596934
2995, 0.057346404901792374, 0.00654218479880161, 0.027895710385917902
2996, 0.05732776592878749, 0.006539786446330363, 0.027894919827902796
2997, 0.057309135881568746, 0.006537389520905498, 0.027894129681196526
2998, 0.05729051475578821, 0.006534994022529536, 0.027893339945444424
2999, 0.05727190254460003, 0.006532599950194306, 0.027892550620292243
3000, 0.05725329924501724, 0.006530207301965943, 0.02789176170538618
3001, 0.05723470484843157, 0.006527816077990713, 0.027890973200372832
3002, 0.05721611935498496, 0.006525426275612769, 0.027890185104899233
3003, 0.05719754275451575, 0.006523037894077947, 0.027889397418612853
3004, 0.057178975043008666, 0.006520650933083257, 0.027888610141161556
3005, 0.05716041621530661, 0.006518265390333576, 0.02788782327219366
3006, 0.057141866265840176, 0.006515881265432862, 0.027887036811357884
3007, 0.057123325191537636, 0.0065134985572622706, 0.027886250758303376
3008, 0.05710479298922411, 0.006511117264561821, 0.027885465112679697
3009, 0.05708626964357636, 0.006508737385753063, 0.027884679874136842
3010, 0.057067755158491794, 0.006506358920501879, 0.027883895042325208
3011, 0.05704924952509555, 0.0065039818667230525, 0.02788311061689563
3012, 0.0570307527429238, 0.006501606224604425, 0.027882326597499344
3013, 0.05701226479346547, 0.006499231991093681, 0.027881542983788008
3014, 0.056993785690057204, 0.006496859166829445, 0.0278807597754137
3015, 0.05697531541430206, 0.006494487749908881, 0.027879976972028906
3016, 0.05695685396367507, 0.006492117738950889, 0.027879194573286546
3017, 0.056938401345697616, 0.006489749134511723, 0.027878412578839933
3018, 0.05691995753153668, 0.006487381932791811, 0.02787763098834281
3019, 0.056901522529550996, 0.0064850161341959145, 0.027876849801449322
3020, 0.056883096335461944, 0.006482651737075784, 0.027876069017814028
3021, 0.056864678941062625, 0.0064802887412348, 0.027875288637091915
3022, 0.0568462703412556, 0.006477927144861685, 0.02787450865893836
3023, 0.056827870534668104, 0.006475566947525302, 0.02787372908300916
3024, 0.056809479513312416, 0.00647320814629827, 0.027872949908960522
3025, 0.05679109726652207, 0.0064708507417408755, 0.027872171136449072
3026, 0.05677272379923479, 0.006468494732694103, 0.02787139276513183
3027, 0.05675435909955128, 0.00646614011695318, 0.027870614794666224
3028, 0.056736003162498994, 0.006463786894444034, 0.02786983722471011
3029, 0.05671765598857652, 0.006461435063775692, 0.027869060054921728
3030, 0.056699317564458444, 0.006459084623852304, 0.02786828328495974
3031, 0.05668098789085528, 0.0064567355730857, 0.027867506914483205
3032, 0.05666266696723656, 0.00645438791138043, 0.027866730943151594
